"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"An average experience for a pricey stay","3","2025-10","2025-10-22","The Hotel is out of the city. The food is just about okay. The menu is very limited and the staff won't put in any efforts to customise the food as per your needs. The  room we stayed in was dated. The hotel is not a palace as the name may suggest so be aware of the fact. 2 Half litre bottles were provided for 2 adults and 1 infant. As the hotel is away from the city be ready to shell out extra for cabs/rikshaws on ola/uber. The hotel has a pool and play area which needs to be maintained.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1035919128-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452391608","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","1200","2","15","www.tripadvisor.com/Profile/IanSavio","IanSavio","E90BC42AA08347E886CE622EFDAD144F",,,,,"IanSavio",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Peaceful Getaway with Great Dining at Jal Mahal Resort","4","2025-10","2025-10-03","This is a small, quaint resort on the outskirts of Mysore, far from the bustling city crowd. Very peaceful ambience and cordial staff. It has two restaurants and a coffee shop. We majorly dined at the outdoor restaurant Gazebo, which serves everything from North Indian to Italian dishes. The food is good and service is also commendable. We stayed in a classic room which was very spacious and comfortable with air conditioning and hot water. We had a good time at Jal Mahal Resort.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1033290125-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452388900","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg","1200","0","1","www.tripadvisor.com/Profile/Getaway14876065407","Getaway14876065407","C3BB7AD43BFAF3F8B5291452DE8AED23",,,,,"Getaway14876065407",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Worst experience: Property infested with rats and cockroaches","1","2025-09","2025-09-29","I visited Jal Mahal Resort with friends for a couple of days and it was the worst experience of my life. The place was so dirty as if it had not been cleaned in a very long time. They first put us in a room which had such a dirty toilet that we had to get our room changed. Then in the new room, we woke up to rat poop all over the floor! When we asked them to clean and shift us to a new room, it took them a good three hours to even clean the room and they did not relocate us to a different room. The next morning we again woke up to rat poop all over our room. When they cleaned our room, they did not even replace our dirty coffee mugs. We kept the mugs outside our room only to find a cigarette stubbed in the coffee mug kept outside our room the next day. This is when they claim to be a smoke free property. 

They refused to give us more than one key card per room despite repeatedly asking for the same and even though they knew we were multiple people staying in a room! They were so uncooperative and rude in each of their interactions that we had to stop engaging with them.

When we went to their outdoor  restaurant to eat at night and it was filled with mosquitoes, we asked them for mosquito coils. They were so stingy that they kept two small sticks of not even an entire coil, the result was that we were bitten by mosquitoes as we were trying to eat food.

The bedsheets and curtains in the rooms were so unclean that all of us woke up to allergies and sore throats. We were sick for most of our trip thanks to this.

We had to complete our entire stay in the property because they forced us to pay the entire amount upfront at the reception while checking in. I guess that makes sense because who would want to continue living in a property which is infested by rats and cockroaches.

I would strictly warn anyone against staying at this property because it is a complete health hazard.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1032754727-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452389492","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","1200","0","7","www.tripadvisor.com/Profile/ShivangiG67","Shivangi G","2540FDA78F553F2EF9528E390E9455ED",,,,,"ShivangiG67",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Substandard service","1","2025-09","2025-09-29","My stay at Jal Mahal Resort was deeply disappointing. Upon waking up, I discovered rat droppings in the room, which is completely unacceptable for any accommodation. Additionally, the housekeeping services were inadequate and did not meet basic standards of cleanliness and efficiency. The behavior of the hotel staff was also troubling, as they were consistently rude and disrespectful throughout our stay. Furthermore, the resort’s policy of demanding full payment on the day of check-in felt unreasonable and added to the overall negative experience. Regrettably, I cannot recommend this resort based on my visit.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1032660672-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452388731","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","1200","0","1","www.tripadvisor.com/Profile/Navigate56434201939","Navigate56434201939","6FABA65FA7BAB6C4C8744D3977E03CC2",,,,,"Navigate56434201939",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Very Horrid Experience. Will never recommend anyone to this place. Rat poop filled rooms. Literally and Figuratively.","1","2025-09","2025-09-29","Had such a terrible experience that cannot be explained beyond certain words. Management was rude and harrassed my friends, everytime housekeeping is called for something, either they dont show up or they mismanage the services asked. We woke up to find rat excrement all over the room and balconies and we had to wait for 2 hours to get any service to clean. I wouldn't recommend anyone to this place, especially when we ordered in the suite and deluxe room. I wouldn't even have given 1 stars, if a lesser option was available.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1032638675-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452361217","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg","1200","0","1","www.tripadvisor.com/Profile/Inspire56639397867","Inspire56639397867","1F322D7EDBD9A6B05BC543495A49D18C",,"12375132","Kottayam District, India","Kottayam District","Inspire56639397867",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"WORST NIGHTMARE OF MY LIFE! HARRASMENT FROM STAFF! STAY AWAY FROM THIS SHADY PLACE!","1","2025-09","2025-09-28","I had gone with my friends and my 2 year old to celebrate my birthday. I made the worst mistake of my life by choosing this place. I entered this place and found uncleaned, algae filled fish tanks and ponds everywhere. I had made 50% payment on booking.com before arrival. But they forced us to make full payment before  we even checked into the rooms. I have travelled across the world and this is the first time that happened. Bad first impression. It only got worse from that point. We had uncleaned toilets in the room we were given. They changed our room after repeated requests and the second room had rat poop! (Photos attached). They had kept 2 towels for 5 people. They refused to provide extra plates, cutlery and glasses. They in fact came to our rooms and threatened that if we didn't return the drink glasses by 10:30 they would charge is by the hour for them! They also gave us only 1 key card per room. I had to return with my 2 year old baby in between an outing and forgot to get the key from my friend's bag. They refused to give me extra key to let me in my room. After multiple requests and complaints, someone used the master key to let me in. No extra key was provided even then. 
I spoke with Arun Kumar the general manager of that place. He said he'd come and handle it it 5 minutes. Never showed up even during checkout. He only came when I threatened to not pay my food bills and harassed me, my child  and my friends with threats of harming us. I had gone to celebrate my 37th birthday with my fellow professor friends in peace (I mentioned the age and profession so you understand that we weren't a notorious,loud bunch). I was honestly scared for our safety - not just hygeine and stay wise, but also physically and emotionally harassed by everyone on the property - especially the GM, and his management team. Please stay away from this place even if they give you a free stay if you value your health and safety. We were forced to stay the whole time because they harassed is to pay the full amount at checkin. Would have run in the opposite direction otherwise.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1032498263-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452389307","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","1200","0","1","www.tripadvisor.com/Profile/Seaside08463631222","Seaside08463631222","22374562C94ADAE1BBDC6D019B3FBBDB",,,,,"Seaside08463631222",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Wonderful stay But they have to Improve more....","3","2025-07","2025-07-31","we were stayed at Jal Mahal Resort.Room was nice they given some tea amenities also. Room service also available it was quick.But there is no table to Have a food.... Then comming to Food was  just Amazing food was delicious .we Had a coffee at the Restaurant it was Pathetic!.....Delay service . The Activities such as Outdoor, Indoor Then pool everything was good . Overall the Property was very Nice .But the Hospitality not up to the mark .......!! Also that Resturant Lady  Ms.Gheetha was Forced to put Review grabbing my phone .Front office people also attitude guys they doesn't know how to talk with the guest .Mr.Sundarappa he is a humble person he made our stay very pleasant......","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1021849264-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452390619","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","1200","0","5","www.tripadvisor.com/Profile/604varshat","Varsha T","70F9ECA4C76F9AD52238EC1578D395AE",,,,,"604varshat",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Average & not VFM","3","2025-07","2025-07-27","The property needs maintenance & the upkeep is not upto the mark. Complimentary breakfast is an eyewash as they are not equipped to cater to a full house timely. Will definitely not recommend this place","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1021145486-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"1200","452387558","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","1200","0","6","www.tripadvisor.com/Profile/Road12045291181","Road12045291181","07A6330599ABFD7A8F100D6BC6ADB737",,,,,"Road12045291181",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Totally unsatisfied with my stay and would not recommend this hotel.","1","2025-05","2025-05-29","I stayed at this hotel for one day — checked in on the 24th May and checked out on the 25th. The room was untidy, and the toilet didn’t have a lock. There were no dress hangers in the bathroom either.

I also used the swimming pool, but it was not clean. After using it, I developed rashes and skin irritation.

Moreover, the staff’s behaviour was very annoying and irritating.

Overall, I am totally unsatisfied with my stay and would not recommend this hotel.","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r1010105422-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,,,,,"0","1","www.tripadvisor.com/Profile/212kamalr","kamal r","2C49B86A5DB20812E3680580102FD141",,,,,"212kamalr",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
"Do not go here, its a NO NO NO NO NO from us.","1","2025-02","2025-02-17","We were staying in the Jacuzzi suite (#302). Below are the few things you might want to take a look at before booking your stay here. 

1. The first thing I always check is bathroom. and when we enter the room looks good but later we realised that the bathroom fittings are worst, everything was just temporary fixed, the clothes hanger is broken, The flush water is leaking and so on...

2. The coffee cups were stained and even after informing the reception it hasn't been changed. The door locks were pathetic. The drawers weren't closing properly. The mini-fridge which was suppose to cool down water/beer was hot enough as it wasn't working. 

3. Every individual will want a locker when they travel. The safe which which was given to was so safe that it never opened. 

4. We then realised that the toiletries weren't changed from the previous guest's use and had to get them changed after informing at reception again... 

5. The sofas were dirty and torn, the outdoor game was more like some random backyard.

6. About the indoor games, the queue tips were missing the and I wonder what kind of people go in there, they have played pool/billiard without informing and the balls are full of marks. 

7. The only good thing is the food service and the food... Special thanks to the restaurant staff (Ms. Ranjitha and Mr. Arjun) who took good care of the food and our lunch/dinner experience there. 

Not worth the price they actually quote us. Luckily, we got an offer from booking.com and hence saved about Rs. 3000 (Guessing it.. And yeah, the pictures or the videos on YouTube might impress. you guys (which happened with us), but that is either paid or it was shot when the resort was opened newly. The hotel management says for any occasion inform them so that we can surprise us, we came here for our 15th wedding anniversary and we are already surprised and disappointed with the service and to add on, they didn't bother to give whatever surprise they wanted to. Glad they could forget else, it would have spoiled our mood more..","https://www.tripadvisor.com/ShowUserReviews-g304553-d7291214-r994318185-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html",,"50","175351643","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/73/a7/5b/lukky-s.jpg","50","0","1","www.tripadvisor.com/Profile/lukkys2016","Lukky S","45746222F5AA3976D7AA5B773D90149A",,"297628","Bengaluru, India","Bengaluru","lukkys2016",,,,,,,,"Bannur Road Varuna, Hobli, Mysuru (Mysore) 570011 India","Mysuru (Mysore)","India","570011","Karnataka","Bannur Road","Varuna, Hobli","7291214","12.308354","Mysuru (Mysore), Mysore District, Karnataka","76.7294","Jal Mahal Resort & Spa","118","3.4","25","7","18","30","38","https://www.tripadvisor.com/Hotel_Review-g304553-d7291214-Reviews-Jal_Mahal_Resort_Spa-Mysuru_Mysore_Mysore_District_Karnataka.html","http://www.jalmahalresort.com"
